Malic_Acid,Ash,Ash_Alcalinity,Magnesium,Total_Phenols,Flavanoids,Nonflavanoid_Phenols,Proanthocyanins,Color_Intensity,Hue,OD280,Proline,Alcohol
3,2.0006298549194916,17.420924202699545,98,8,89.42073730896061,0.20066986906604928,4,2.167336915965978,0.5642619006683439,14.994621379034694,532,1836.0602243829242
6,1.5969403784770202,17.750715479009845,94,6,108.4747468149741,0.3689974073707237,2,7.614193044504357,1.2714643412446645,14.264097723146191,163,1412.8817391333796
2,2.3162556351721055,17.195122478868274,103,16,115.28460340933452,0.2214181536406987,6,5.7352593782296815,0.9949622646256101,17.049016312455542,512,2035.1171298424792
2,2.121262303533665,18.87640400422998,129,3,81.33736616277055,0.1801720862727905,5,6.2026286554327275,1.0227544300359142,14.85542637561085,152,1324.2687095056858
1,1.6988282328536188,15.248871960059155,94,14,91.35007956353138,0.08997569200785437,1,9.598705218058486,0.7881727381335647,16.487984891380737,419,1632.788001487909
3,1.9235674256472404,18.31953272972215,105,3,94.14483438299524,0.11447340007427546,3,6.322907421217739,0.9496647301415913,13.217456188059142,517,1625.1299438281753
3,1.5239024117712803,16.702728868178585,132,3,106.33937623676003,0.30667604104199503,6,5.309071427111048,0.963898149459226,12.133722995089986,166,1470.9590233576841
4,1.9151117115670144,17.954156916406678,112,11,90.81008865026206,0.08705561422295517,3,4.197043206249067,1.1403048529234123,11.918840670314504,487,1683.8325305453534
3,1.9301972417541111,15.57430405906731,119,17,98.74565809838458,0.3707597466206464,2,3.211937425899294,0.7814977323944855,12.358666391520826,329,1622.9946563432343
5,2.0214121011716446,16.634637622269384,96,18,76.32955171483935,0.1586532839462497,6,5.084057120102654,0.855507353294432,14.122623697859556,337,1681.1038259468842
2,2.3340440237383504,15.3723231986324,121,10,96.04172492784532,0.003459749563433925,3,5.931049798312773,0.8503000577360895,12.57589941803489,479,1759.64661559225
3,1.7463361382293137,20.2046894555865,115,18,89.43025148135601,0.09913105932596732,2,6.84005821923027,1.0574636116322453,13.519219662060154,374,1603.8869570006123
1,1.936338503236731,15.18608201098181,136,15,87.1958738763632,0.16833359257675254,4,4.703927594299255,1.0455496401925317,12.521229576867663,404,1539.5606938027006
6,1.5201959870560142,18.38774550774954,132,6,77.34717852999009,0.12660854132587768,3,7.428854064709225,1.1527532434671166,11.019940306047065,450,1448.2662350542864
1,2.3357551723708587,12.90299053828063,117,9,103.83433147326416,0.40675952487314593,4,4.720432970835239,0.9504131986046511,12.6934941368867,469,1831.2695632143464
5,1.900284539324665,18.65435377237654,124,11,92.89504090017365,0.03457118566599054,4,5.533851124094571,1.0436923867389118,12.609997680594402,203,1461.2200682360133
4,2.5576867139943653,13.25083783538134,96,6,90.85145875436316,0.23289893496637804,2,5.120334317174544,0.8782211334366904,15.621530424094637,490,1659.7063034866542
1,1.8168210179121558,17.87345944330495,90,13,82.60498382410411,0.32484816780405573,6,5.443109863806426,1.0041366840936752,13.0521112515097,241,1457.091167530421
6,2.061504443463212,20.4033396884953,89,3,97.56099757422952,0.16750246595594387,2,5.147416141085773,1.287747624703643,13.655666011378019,426,1594.2120967922624
5,2.1579374831289817,16.32889429362269,126,8,83.7609790954567,0.24382040379936185,6,7.837895108749924,0.9861183857535472,15.872875899060041,533,1812.1738764077456
5,2.115843309449065,16.182337479456113,96,13,79.15880925189926,0.1967528355238858,4,3.69119576379014,1.1834575620783996,14.557011286625112,236,1496.2923701822658
2,1.8889768725675418,19.484127431925714,112,13,107.36072935195061,0.11071334980970232,2,8.460225038688101,0.7465757622717493,12.509910704587583,379,1652.5664155147842
6,1.854137553352004,12.792999971342462,132,9,90.5006162920652,0.21200648507960393,6,5.854739935239983,1.100847962796426,12.225093868470575,574,1799.4761055727033
7,2.0456592750202054,16.069511092573862,91,6,87.65838247440931,0.0974008660980097,3,5.590041761941355,1.1194016668927218,11.561434801971702,208,1389.118921903489
5,1.9770281723565397,19.9202104765145,109,7,112.2147286870673,0.43158818886308425,3,6.235451744873859,0.9213750035654077,12.591308161687992,161,1549.7146009066214
2,2.4442233105857776,15.458313499429295,120,16,114.47664897154469,0.2022661056874517,1,4.597052431625275,0.8809192210692918,16.434219052270056,140,1613.2041713724839
3,1.444255172492492,14.85831411145013,103,14,95.3981768408495,0.2350064962517684,6,6.9984105658263855,1.1372181805254156,17.096987005080205,555,1914.83155561743
2,1.5318229390169258,17.627949488093563,104,16,76.55918130748044,0.225906965530339,5,4.684455268085252,1.1974287685919764,14.14777766644035,248,1405.425300745907
4,1.7114484574725826,17.506421426347018,121,4,92.939228681226,0.20026779503925396,2,3.7102345926169833,0.7551049924615894,14.904861719168514,136,1336.8668493419975
5,1.8436820586623308,18.730013010952455,102,18,102.1538749659167,0.5041397834964445,1,4.592659730589967,0.9622389356383129,15.730349985941443,153,1564.7434170272795
4,1.706237205537072,18.414294578570644,88,12,95.53866246079521,0.29595956805365975,1,7.124638361935913,0.9452398733594894,16.108202245063865,212,1526.0135908994894
7,1.7341492905944178,20.296751383285017,103,14,95.12013691533707,0.11283191612410358,2,6.356538766339935,1.0943946692553828,10.585761831618312,116,1440.3177662668377
1,1.5121989488860952,13.515951216327926,110,15,94.39001334364353,-0.00968939346519569,3,6.5553066524836545,1.2406640893665302,15.672621252319194,346,1688.917636247235
4,1.9748057848701566,16.62673922777545,129,8,91.18316286316416,0.25438554685623693,6,6.830034997535744,1.2992708932863668,14.939860735847686,228,1510.0072835309638
4,2.4480142700639567,15.304749807573735,118,14,97.16514300145916,0.14943529002447556,2,3.9579278452435873,0.9634266894637277,15.173334098833832,299,1621.3753975809016
5,1.8687647831000183,15.9225196958422,90,6,85.72930470127775,0.3454284376439983,6,8.385076762173753,0.8864444888185024,13.32349111145891,485,1700.6615652603064
1,1.7669400360121816,15.823022358477104,98,5,89.74499580135846,0.3650962518208664,3,4.658585267224328,1.0417007949212003,13.081002268373163,216,1380.8510073940097
4,1.725336193126614,18.31258127777526,134,13,88.47816337052629,0.1426936524959171,3,6.065306185211702,1.0237736649221254,12.985064238887645,145,1437.7926950823096
2,2.036658127666349,16.820598515048832,124,15,80.30094522199144,0.13542914976051992,3,8.86116480458977,1.2181033357577704,13.09204284398606,204,1589.889369362174
5,1.5373684628141226,17.470490033495345,89,9,96.89257648112016,0.3205222966814819,5,5.848783053556533,1.1524138912073514,13.598177057033846,436,1757.2302412322642
1,1.8330861084385017,16.459803438701773,115,13,76.21158531595995,0.18140610322959588,4,6.589791565151198,0.9458337896115689,16.1826533812644,445,1757.4469064118082
2,1.893579476026933,14.262214880935847,102,12,85.50207832678042,0.2180188892612934,5,7.163169573442328,1.1005194693576625,14.351861780587441,253,1514.0776098066938
2,2.1896391788069063,15.687892509399273,111,3,92.89142527499973,0.2710738307172305,1,6.098020811720242,1.0009466232629258,15.564607516365847,577,1663.1228072156814
2,1.9537010529707317,15.497532606839036,112,18,111.6960248871216,0.2024259115091602,1,5.947196462201731,0.9628840330407388,13.10955944965145,194,1641.2008012087144
3,2.1886619465961874,17.267470883790477,133,8,87.6025613159747,0.19112184535218069,5,7.584857294870357,0.858871680964415,13.545011319933533,334,1553.1581544167384
4,2.1549411008665174,19.038119091979294,87,6,97.04522229223278,0.17079493177370658,5,3.989158382317517,0.7387403468700398,11.571908685276679,409,1607.4527970412735
5,2.0047832118093125,16.555463897277715,90,17,87.37817190134093,0.01657173851657405,3,5.160511418478614,1.0346664330018975,17.63186159080666,265,1538.4304279404207
4,1.844492699809209,15.833125689035889,107,15,94.65842704577813,0.3846573452134177,6,3.903299373029609,0.783603060067025,12.347137803760688,216,1584.4570927952827
5,1.8293508344530935,15.30712399595257,95,5,93.4160634674369,-0.08765118673877335,3,4.133054127402363,0.8378842378417509,13.180455375154063,578,1666.5010956282565
4,1.569986018806043,19.75000632029188,115,11,87.86292584236216,0.28599317914306743,6,2.0767191228748874,1.333801084545695,10.968865612242146,490,1722.0341295145813
6,1.970219302224802,20.42427847725691,99,8,109.2097054523159,0.20467048906040586,6,4.146273864723564,0.8792490111236932,14.492537324920727,429,1772.4259350979946
4,1.9397841101267348,21.24452189074999,124,17,89.81925503161155,0.3559211400833184,1,8.252199304027318,0.9620596736567668,15.314225462988636,160,1527.5720754565066
1,2.1391486321038933,14.343178500171728,107,12,99.30232739971288,0.24360230687565473,3,7.783143192277413,0.8685511094796129,16.225111320723016,346,1656.8469760123244
6,2.0257364157833364,17.468734063614967,108,14,80.32554770568024,0.10390919275279777,1,4.079605107104927,0.9446528534214433,12.9464056943761,252,1370.3733515722927
6,2.2180798164083715,20.53165605770133,119,16,97.44432277681416,0.2680903862035526,3,5.635444036409407,0.880933896288667,15.378146173839378,311,1724.9948871052593
7,1.9207860257842182,17.77297116208367,102,18,97.80791392012866,0.16336475322941504,5,6.231244877744664,0.9198117497587934,13.778741514947091,567,1902.8445170238485
2,2.133708418631013,18.6020602324814,88,6,100.766859032141,0.25014939317563434,6,6.139407387475148,1.1750937628223497,14.146477757442035,359,1611.1218144020859
7,2.492921164377156,19.61110433415033,121,6,104.85865846396678,0.17213937801111154,6,2.728781780876818,1.2671102451369265,12.597165600783509,157,1496.832160703623
7,2.2635521189071524,15.129731914831025,126,6,91.27647870313484,0.18510293605395334,2,6.313467098311671,0.8386112420092731,11.84943630240183,361,1523.901293251342
7,2.400840079403392,19.152526836204377,115,16,80.57989198509713,0.28408961760469387,2,4.576486512051963,0.7608454457978655,12.991750266201754,437,1683.3765574517247
2,1.8786344112547233,19.55972045526892,92,13,78.31109977221367,0.18428887275322212,3,5.709163208587672,1.1349275352941661,12.223633062723339,321,1528.4891043340888
3,1.9719826020218658,17.86803093717501,91,12,85.5188080635033,0.1553439098551382,6,4.016224846750431,0.9300045199795891,13.803343031592727,174,1455.8542278452833
1,2.0571689410437983,17.966185607940844,120,18,98.12506523094974,0.19026617203023224,3,5.736014171576603,1.136872818394215,13.324350227185816,201,1520.9697070298114
2,1.8456589678547017,16.660892424326235,126,11,90.89059997715441,0.2177889363255676,2,5.851542832030666,0.9223050504146197,13.038428754336069,286,1569.2380956596805
1,2.0083437061971368,14.124001330167877,92,11,92.6197149965549,0.17298548520352366,3,8.37888458396907,0.9517111744369752,16.976376254856408,326,1634.8730619063756
6,2.1571833461794374,19.07213120434287,90,3,98.62842619899239,0.054630991121762555,5,6.163743221082848,0.908647589921567,13.780221225216634,165,1419.813980808245
1,1.8236271410364377,16.29713725601383,102,10,85.57004146480304,0.23801034073402513,1,7.540551916306913,0.9744298067662819,13.466304761433639,529,1663.3755344018564
7,1.1964394589662897,16.915794714056474,136,4,100.72716259864521,0.30350715169432957,2,8.084433961637123,1.078442731689586,15.75269721585367,306,1433.0052197926054
6,2.1417557620405376,17.501756105914673,100,8,90.55546093013628,0.1942910179083289,1,5.135479015140878,0.9636121121164717,13.455126142546117,444,1560.4373593955677
3,2.160982874459846,17.13960282422563,116,16,80.26339745614622,0.2298709900633827,2,6.539882068453383,1.2096698041176503,14.309370317258724,209,1447.3102452759508
5,2.038539493723946,14.778721157212983,102,9,83.31579035252365,0.4030423899142148,6,7.708155752961346,1.0592895546735168,15.783653609314788,464,1674.0280433505163
1,2.2402506447661388,17.033728992685937,117,10,79.78480810168166,0.13507392624187461,5,5.146549550431554,0.8257894407921463,12.458039913685644,185,1342.1669978482394
3,1.6256326058579549,18.69888222675959,133,16,84.25382109609956,0.1792509352873616,2,5.250381886701826,1.0412687066194446,14.006446414349451,358,1610.592980168165
2,1.862809027125583,17.35369578859014,88,15,107.41101047248748,0.25621065438398033,3,4.054405164510414,1.0192589154810576,12.74746450558351,109,1539.4394907472342
2,1.7673223167009708,19.264273487240555,117,17,99.7342546109144,-0.01135036904042743,4,2.0106775031334645,1.083213931439648,14.961921564374997,541,1901.4337760082144
4,1.6783955464200893,19.004490494029614,124,12,85.29981772053081,0.3193206426512616,1,3.468998221027735,1.216003687693757,15.485137973012836,394,1535.874624832167
4,1.9312127025789019,18.68300273602859,102,4,82.98358978730305,0.3688353055391325,1,7.803486253945415,0.9732939326060617,11.0750150273096,341,1284.062457200854
1,1.8806900873716328,20.148845959688895,125,14,103.30135806785826,0.08870035027814752,4,8.688689032673008,0.935953889675088,12.303265115884733,392,1790.8277504587868
3,2.31258538591595,16.36784004142254,116,11,91.05379784076516,0.20769691153201617,5,3.4168328065482965,1.199042786278805,12.034969823128058,185,1524.7470918165716
7,1.081529806757768,18.152260099878045,123,11,102.32427463919973,0.18937152321944936,4,5.001737089723586,1.0972521081748556,13.304753781311222,318,1595.910129872024
5,1.9104850486835558,15.885450803397884,132,17,86.19882010286284,0.22629179551747247,4,6.0549574633657555,0.8430610200769917,15.39077315283849,385,1676.0400947512753
4,2.3542521341952094,17.877800366018903,94,18,83.58739958434188,0.2677420209903347,3,5.966926185802181,1.0842014916200322,12.202839671440156,281,1635.8073413911964
4,2.0986390084901045,22.635968795187313,94,11,94.6075007636876,0.14049618928773663,1,7.506472412825897,1.0042518021064781,14.151664539181375,184,1501.3439151049565
4,1.9585048386796162,18.88225100384385,115,13,103.57294632423705,0.056139562188438866,5,4.610807348382756,0.9290187261487138,13.454079361048072,561,1908.7206893530947
2,1.5810923898842082,18.177967642903784,129,9,83.07526973235657,0.11288159366551617,1,5.708623014408338,1.0695639646399486,11.86818218390238,523,1665.0055311008305
2,2.125467059165441,19.063843580909126,132,8,77.01891615557483,0.16145729492358998,2,5.104321228311968,0.704617937772344,11.944432462977458,455,1426.8467305913744
7,2.2715995039168018,18.966734285811015,136,6,80.67639138545118,-0.006105968849314191,4,4.776348077983478,1.0840605616788124,10.516509823972681,252,1363.3126555265828
4,2.254754281286085,18.63528221389344,87,14,85.23026917297504,0.20912623564969848,6,2.80931771868491,0.7564396112953605,12.746550927426,421,1696.1524851052613
4,1.5160786290329338,15.767944643188736,97,6,98.22172751283557,0.11041366656005945,2,7.019753531184217,0.8436749088865565,13.682158888371559,147,1306.615529059886
6,1.7026366950921643,16.047885442765395,125,8,99.58534111317967,0.1899007331857551,4,5.533911448348226,0.957383773131234,16.137503907601936,272,1475.132723576477
2,1.5266427223258057,17.593554617094508,132,12,96.50719069426363,0.1889356354258129,1,6.842549060454113,1.0031344912752795,15.0729017827821,282,1584.0714239752133
1,2.7626732497638007,19.599789953010195,133,14,93.92258638617801,0.09087951034896094,6,7.777894733631657,0.8555269074379503,11.687336062710575,437,1767.5696530009332
3,1.8099947298544157,18.054727748554058,117,5,99.81090312368549,0.16198793869182246,4,6.395338313054524,0.9678537051122458,16.27652582833722,272,1586.1059872110136
1,1.9492207338033143,18.49614847903518,113,14,94.88143642741694,0.08160250998391758,2,8.157240483946932,0.7550359537900927,13.482453910057643,307,1545.3819541980029
5,2.186525038798349,20.899661126790114,122,8,100.44968952173265,0.06582134502932248,5,9.05677473946049,1.0203166845211757,13.131558291701635,393,1739.173950459278
6,1.6932080246261338,14.188575028824753,111,6,102.55501803819114,0.2936637018588302,5,4.997672138191408,1.3155539538973111,12.66134037173612,524,1786.71313554263
2,2.018138053591919,15.943095392565787,122,8,99.28698537556147,0.26692488146473786,1,4.040400937566133,0.801776151619741,12.02648480978926,301,1427.1932616537767
7,1.4790660055100069,15.146602227385003,87,17,102.81330559425663,0.19687470501484708,6,3.6596646790223626,1.1332058845616024,12.164280573969876,202,1668.534030112935
7,1.4970528442503224,19.26929893796218,109,4,87.00648910279605,0.2898166249943917,3,4.0220475549298,0.9800147273587486,13.926278082289235,326,1409.9528233457606
4,2.014150484882575,16.404617939468807,123,12,111.54913212666416,0.2815883563604223,4,5.900793724027629,1.0996153811207139,10.172078094137905,575,1915.112234056564
3,2.7114074267220136,16.48753955188954,124,7,98.16604910549428,0.21376226623683606,5,7.7007736908895925,1.018132623891972,13.895779085606254,182,1531.2088669567274
7,1.5427736548108444,20.841423520386012,92,11,91.18131587953918,0.1826853081106061,1,7.175587661888562,0.858716098765444,13.739285881717732,442,1576.5925833221058
3,2.125938278227923,18.55364660765244,97,13,101.37831821216305,0.3228062877919659,1,5.406351486668285,1.0833948309764485,12.548867925582135,117,1439.76028734093
1,2.432114441351824,17.063588259980715,126,5,89.69238106874221,0.1395624622029834,4,4.5188448805817245,0.9706445448443168,12.468137936123393,482,1646.9353818520808
3,2.0200234552624377,19.167354491060284,93,9,94.4611632501221,0.06238985011665582,5,7.012611706449974,1.0665440053970974,12.924790154851408,301,1516.2189222503746
7,2.0576053349415346,18.413793864413318,111,18,110.55108546654996,0.23931285698511723,6,5.537241170981872,0.9998680275279,12.500957571084916,351,1927.7211576752106
1,2.103980529569829,17.602238792916847,116,11,97.78751635803586,0.04935094405387544,5,7.68814649502564,1.0140898417314068,14.840201388728218,425,1805.2542538878095
3,1.6525975819390382,16.660873724143666,96,10,94.38292897587408,0.18157913198799747,5,4.731980239129126,1.2547771903727165,15.422885818808146,465,1727.2754105485897
2,1.9419212148392775,18.70551335682861,136,9,108.0356139056046,0.20496297737508673,3,6.985998359502046,1.0305981700328863,14.36435271543347,343,1656.96748302175
5,2.107765982009613,19.404322059386462,135,16,97.24636083552933,0.00538523122175944,1,6.911396268566011,0.8277854279382917,16.770773958662993,517,1808.9419621807479
2,1.8443747463812052,18.63166627027496,97,10,97.40637079097918,0.13690555186804235,2,9.898617586563137,1.0514280588367275,14.326389780220707,318,1555.5775139053594
3,2.0158636292933108,18.98377090249018,127,15,88.29813142108002,0.013685860213453045,3,4.809742012776834,1.1157644978391745,13.469336246385009,193,1546.5343640299197
4,1.720113096503386,18.307243074119203,123,9,96.57212255960987,0.14808516020006857,5,8.151503369109948,0.9618218698659196,15.600213404150868,253,1588.9583065685583
7,1.4852667496839216,17.259948669137046,124,10,110.89978649141432,0.2380019892737208,4,2.6812400422869,0.9901795362259465,16.886174335592333,155,1555.7741656053672
4,1.733461113722766,16.280428793964926,93,16,101.67039178684087,0.15449992113695749,5,3.7206880324010294,0.956116658471193,12.85549728341724,284,1668.333097311831
4,1.9501653623837534,18.03181330557335,115,12,78.42025564006605,0.3871541905829048,1,4.080722711558852,0.9927968720430476,12.514805759398378,325,1429.2263661149948
4,1.9153874789889993,18.942189237661367,92,10,94.93726575355569,0.3064647341619627,6,6.614125443800353,0.8691000335491363,12.052960050973063,162,1476.347028809069
3,2.2555879931913183,14.566595833021475,95,4,109.04834097624219,0.04966377914671397,4,5.4054339979010955,0.8976325702277042,12.338072826533404,124,1370.9164227672757
7,2.1086133214882175,18.985281026162166,128,8,90.94967133289427,0.3992279670546625,3,8.254610921661577,0.847937714356859,16.084047573038355,352,1606.2727604525248
7,1.6977960092962654,16.37133849969025,93,3,88.90189348768372,0.32114779294167706,1,2.031112930504991,0.7160703744234524,16.95188214760103,553,1671.3665456589522
1,2.1816591692262755,15.679374655826706,121,8,75.96481934570964,0.3404150155221068,6,3.7623843796936782,1.0673670702052416,15.144902253544178,175,1376.7557874860454
5,1.9640270242508404,17.218461560643586,134,7,83.11227850352489,-0.009179330589370557,6,6.692873328467528,0.8867087646879818,11.118051917123962,220,1381.5935066763827
5,2.2673223214259752,15.438847187160713,115,4,87.16609381050625,0.28784306170760093,4,6.470729981726306,1.070207117653574,11.565683888565475,558,1694.3681713927845
6,1.9922566484972997,17.283892111026166,99,13,90.24827384481193,0.2560725471889613,1,5.401283760981893,1.0225646654928051,14.180016790778575,171,1368.7171248777954
4,1.7188265604884008,17.51772118687277,103,13,92.98407966439026,0.2844549337991719,5,8.502361477629227,1.1087444945480938,12.567746061536894,370,1678.7524749124796
6,1.9897778525883816,17.98580780271029,129,10,94.57018529861124,0.22345272471223715,5,6.789918467247645,0.9850272573910274,14.598857251238634,285,1632.1731748349282
2,1.8966597114188082,18.116262690432592,111,4,84.74597936784652,0.4079835088062994,6,8.22141446888011,1.034601729594295,14.98563168020129,460,1587.3368370563235
3,2.276498932583241,19.281023096151564,124,17,99.39003596743862,0.21522763842495696,5,3.007198023720061,1.1178417855176737,13.01814638449381,457,1960.715799794471
4,2.095985357020881,18.794595392378408,93,11,77.78537766104336,0.20354229073821575,1,3.421507210958466,1.138749447783413,11.02229774756814,352,1490.4928484648217
7,2.258968949631073,20.963242727342365,117,10,94.70431263766946,0.15896959754425055,5,4.115666502796467,1.3138495586050476,7.7831966880027075,510,1662.3824202219953
3,1.975623868965353,16.726976089656574,132,14,96.26274122159603,0.11781168634652546,6,7.752478797518333,0.8915999411828573,15.42487009752309,419,1788.3597953591634
5,2.325695372512498,17.032113975997525,122,15,91.13808070994307,0.1841529879849523,3,3.6155140056884663,0.9799135164313102,11.719765373652887,405,1631.2536104999667
6,2.099214587574552,20.80363258572963,115,15,92.83954791287015,0.2908769753087074,3,6.20690712428689,0.8299643628908034,13.188443709242446,515,1798.483297059742
3,1.97937970413746,20.30867438161587,104,12,78.40029048052794,0.26564709984622475,2,6.381989958796579,1.1441516371140268,13.647029206938305,128,1312.702458536723
1,1.6527116698999582,17.58985238508794,111,8,85.72649716174644,0.07416751258925275,4,4.702645011026615,0.9732765961261888,13.801285552690784,258,1477.1755203617718
2,1.7608039408555447,16.614114338109776,122,4,83.83971717460383,0.16304583280401544,5,4.582080823268354,0.9031928814885071,13.705505274155115,563,1595.1373303309456
1,1.8551071170788085,19.02256723557063,112,6,89.11932201083394,0.12275881686929697,2,7.23968105326972,1.0390132723777878,13.418473538579118,579,1797.6674642601486
2,1.507570378938465,18.72757756712537,89,9,83.39688626135495,0.1880858726994849,2,4.180585914509843,0.9658435279529656,13.67208031318707,463,1605.8844723173902
7,2.2897401903902126,14.314312670854191,109,3,84.76679360061803,0.13882321922992952,5,7.808681041424276,0.8396408385988424,12.221792923399699,200,1213.9657997040615
4,1.697650441938455,16.831415624168173,114,16,99.67892422065293,0.02776663334455839,2,5.439166958660023,0.7399579550354896,13.18594778075248,494,1885.2088977267038
2,1.8251424495515092,18.191427279909185,120,10,98.96967903462915,0.004080432962322872,2,3.294203384818781,1.0309246807670376,13.515796228991562,431,1653.5164422252897
4,2.045941585942877,19.412445871187586,114,15,95.47966905288884,0.101422700916884,4,8.718112815907824,0.854786133362672,14.075743707777502,455,1805.912042169111
1,2.273876147877726,17.15579743164327,129,11,102.80358889238684,0.22132239212397825,3,5.191823616811181,0.8948635825470581,16.407445973829493,140,1475.6391403003036
1,1.9361590071808523,16.804166243309144,106,16,104.6532628136939,0.15294727837486563,1,4.929320418287857,1.154405787242574,16.012937026919836,320,1684.0460066233627
1,1.9325177743365474,19.083977235210735,100,5,103.90808558070646,0.1530365494923898,6,5.4465520830538585,1.3219329971396117,13.503816239729018,501,1819.7362068625334
7,1.7132223982219845,18.37421470112584,89,16,83.10895700050149,0.197277195725323,6,6.802768693667273,1.1915405032468398,16.36752192867447,518,1804.2806088089376
3,2.2807992572789764,16.785426727302337,95,8,95.60857385881475,0.08708823787368013,6,3.0633864138991496,1.097037504093044,13.324234752279466,376,1632.5751134795803
7,2.114545539878415,19.877335364985143,107,5,83.99640994277739,0.09192851923631573,1,5.485184056457545,0.9400836871481809,15.0525485219355,146,1259.4004779759678
4,2.125363477848208,19.81162629386267,93,9,94.868797244111,0.41124118853669006,6,8.803090704902498,0.9461929799032214,14.249117729514438,235,1616.9361149892343
4,2.6232960792231697,16.134611050055497,87,17,96.25654789923729,0.45378966244624347,1,7.610988904527836,1.057774201879654,11.121936457496195,433,1692.2105303506382
5,2.151467903673566,11.999668043026723,126,3,86.23261798760363,0.32695744788085396,4,6.189878894329084,0.9845927299970384,12.175483753562304,226,1286.1782496737083
2,2.1960963776378413,19.682428576319648,128,14,107.8540283705593,0.1717718764518949,2,5.147819610069176,1.015577558759782,14.079551979401822,439,1801.5265314353414
5,1.7783224444430925,21.464834211344336,106,12,93.56100764453363,0.25840924301554885,1,9.419892224535234,0.9842772438311214,15.84949833909132,484,1762.6197346485728
6,1.6234629205655842,17.836234493070062,120,4,96.12021528164199,0.3532478542632338,2,5.211932001747419,1.0284456939857451,11.664182542210535,222,1377.699930724758
7,2.1107746869984894,18.874457069483103,126,7,95.15643308136322,0.23457694030078904,3,6.277722087207432,0.9784319228999849,13.812788797155488,255,1478.7381509571867
1,1.8863404663449834,20.415663435201072,111,5,101.71212497200895,0.34185109451071166,6,7.232767830307829,1.2948781782202423,17.39575797944208,246,1569.317610467399
5,1.8248299100858743,14.661715012526614,90,15,98.1892317943152,0.2297762365041924,3,5.980350542749183,1.0422713750569776,12.486407528517264,118,1422.0900310029708
6,2.095188423196635,17.71297921874977,106,16,98.67441158667422,0.37220901714123505,5,6.527150066011727,0.7133375090528745,17.261241627743583,576,2025.4970192937412
1,1.7609238545071706,17.964575284557153,99,6,94.51776388113542,0.11712378400408738,6,3.320325260847631,0.9546143881904732,12.762490731202128,169,1439.698715180659
3,2.282856467160457,16.37696181182775,118,7,87.32821239982313,0.24358218336397686,3,8.841995924089083,1.0941230606395282,15.2767242349323,522,1675.3269114350662
5,2.0407947767399612,21.65946986442286,119,12,96.72961199850866,0.34669355252751016,5,3.8164435572321405,1.0357572888987046,16.35834253329756,220,1560.1073144272048
2,1.6151653703650701,16.94565099334548,133,18,97.75253750604348,0.23119306656449326,3,3.649923830102414,1.1593708024179228,12.384555320718448,416,1742.407813348871
7,1.680578257999888,14.406272467581434,110,7,97.16098872988434,0.040049725405240086,5,8.26457100059355,1.0010303639175597,11.638571648745621,173,1482.8037399232169
4,1.6083772341018505,18.75813705022826,112,13,92.89705750387704,0.13517587442460774,2,6.3850245972598305,1.1303188300846347,12.448109287747842,345,1573.6275607649343
5,1.3718101514043228,18.94100592956123,98,9,96.35919087266211,0.4383166964997847,4,4.30011475681642,1.0049420204152042,12.363181432532397,132,1474.568588948665
6,1.8241069834133825,14.764573927145552,123,18,70.51849550236837,0.300841985275955,1,5.778080311420611,0.9324844782228471,13.050593064906478,507,1568.302382523846
6,2.024493088865423,21.299537807747562,132,10,91.13599323870528,0.12161920499177023,5,8.058939715285959,1.0435921789830345,12.637867690856666,249,1493.3951480657606
1,2.341597891220391,19.567918529262077,102,10,104.56907133953175,0.42431418893657563,1,5.246924828412044,0.9383860910010178,13.713455205049936,229,1506.3827289818648
1,1.8140881676085832,16.466305263816864,120,6,102.0542379585926,0.13180043038246367,3,6.513146076397879,0.7629494575681224,15.116980118128582,303,1512.2618851825018
4,1.7079358638451503,16.87292257808224,102,10,95.53263741063931,0.18242305146281979,1,5.6896620665257105,1.0822429338415775,13.487355133714663,222,1540.3698735189914
6,1.6074791348333368,19.305802859420044,114,11,99.0917951315663,0.014037530093916268,5,7.395127571119031,1.109952423695817,13.960709859925396,239,1580.592413128194
5,2.3966793258860593,17.775009838246994,97,4,98.4307187239327,0.13867748039642064,1,5.393165534050907,1.1990632568886181,13.672375449071627,149,1313.745941675745
4,2.156435785453064,20.110710422382553,101,17,99.78292755182576,0.23333844121318234,4,8.15532732532748,0.976437653993649,16.319901543718277,527,1990.539526331098
1,2.079613120984864,15.351763874697792,103,16,100.42196592255117,0.2884160513422618,1,5.579612447292539,0.8231706281294008,12.857088961595439,501,1811.2299189790042
1,2.267412022229696,14.683186624713377,106,12,95.95469661949649,0.13849963350365882,2,3.951418397478066,0.9845217181289136,13.384048050566506,536,1811.72862832996
1,1.7834885392185675,19.851570076172887,126,18,83.85992795233342,0.290206056970502,1,6.990629325298907,0.9986504877844186,12.273830680770672,426,1630.386875739728
6,2.24386402459896,17.776498158508666,96,5,97.9634720101627,0.21849654834604507,1,6.247874769650695,1.1660997326204894,14.759768414939815,119,1269.7335900491269
1,1.7377407970673842,17.13594198797905,121,3,86.19702434221222,0.1314707174026312,5,4.051892209106679,0.807373406784691,13.840347875709089,295,1400.2092111691627
5,1.8700842785212755,19.836128283088165,104,4,111.64572958809173,0.29116058907929143,1,3.883174623384688,1.0760802523131456,13.421189709433085,166,1400.1791754637936
